time	count
7613547.00	1.00
7613561.00	0.00
7613612.00	1.00
7613624.00	0.00
7613673.00	1.00
7613684.00	0.00
7613733.00	1.00
7613747.00	0.00
7613796.00	1.00
7613809.00	0.00
7613860.00	1.00
7613871.00	0.00
7613919.00	1.00
7613931.00	0.00
7613989.00	1.00
7614000.00	0.00
7614049.00	1.00
7614062.00	0.00
7614112.00	1.00
7614123.00	0.00
7614172.00	1.00
7614185.00	0.00
7614241.00	1.00
7614252.00	0.00
7614301.00	1.00
7614312.00	0.00
7614361.00	1.00
7614372.00	0.00
7614430.00	1.00
7614449.00	0.00
7614510.00	1.00
7614976.00	0.00
7615038.00	1.00
7615055.00	0.00
7615107.00	1.00
7615120.00	0.00
7615170.00	1.00
7615181.00	0.00
7615230.00	1.00
7615244.00	0.00
7615294.00	1.00
7615306.00	0.00
7615356.00	1.00
7615368.00	0.00
7615423.00	1.00
7615436.00	0.00
7615486.00	1.00
7615499.00	0.00
7615549.00	1.00
7615560.00	0.00
7615610.00	1.00
7615624.00	0.00
7615676.00	1.00
7615688.00	0.00
7615737.00	1.00
7615748.00	0.00
7615798.00	1.00
7615809.00	0.00
7615858.00	1.00
7615871.00	0.00
7615920.00	1.00
7615932.00	0.00
7615991.00	1.00
7616008.00	0.00
7616058.00	1.00
7616515.00	0.00
7616578.00	1.00
7616595.00	0.00
7616647.00	1.00
7616659.00	0.00
7616708.00	1.00
7616720.00	0.00
7616769.00	1.00
7616780.00	0.00
7616829.00	1.00
7616841.00	0.00
7616890.00	1.00
7616903.00	0.00
7616953.00	1.00
7616965.00	0.00
7617014.00	1.00
7617027.00	0.00
7617076.00	1.00
7617088.00	0.00
7617137.00	1.00
7617149.00	0.00
7617198.00	1.00
7617209.00	0.00
7617258.00	1.00
7617270.00	0.00
7617319.00	1.00
7617332.00	0.00
7617382.00	1.00
7617393.00	0.00
7617448.00	1.00
7617461.00	0.00
7617512.00	1.00
7617530.00	0.00
7617582.00	1.00
7618044.00	0.00
7618105.00	1.00
7618122.00	0.00
7618174.00	1.00
7618186.00	0.00
7618236.00	1.00
7618248.00	0.00
7618296.00	1.00
7618310.00	0.00
7618359.00	1.00
7618371.00	0.00
7618425.00	1.00
7618437.00	0.00
7618487.00	1.00
7618498.00	0.00
7618547.00	1.00
7618561.00	0.00
7618611.00	1.00
7618623.00	0.00
7618671.00	1.00
7618684.00	0.00
7618733.00	1.00
7618745.00	0.00
7618793.00	1.00
7618804.00	0.00
7618853.00	1.00
7618864.00	0.00
7618912.00	1.00
7618925.00	0.00
7618974.00	1.00
7618985.00	0.00
7619035.00	1.00
7619052.00	0.00
7619103.00	1.00
7619575.00	0.00
7619638.00	1.00
7619655.00	0.00
7619707.00	1.00
7619720.00	0.00
7619771.00	1.00
7619783.00	0.00
7619832.00	1.00
7619846.00	0.00
7619896.00	1.00
7619908.00	0.00
7619957.00	1.00
7619971.00	0.00
7620021.00	1.00
7620032.00	0.00
7620081.00	1.00
7620092.00	0.00
7620141.00	1.00
7620152.00	0.00
7620202.00	1.00
7620213.00	0.00
7620262.00	1.00
7620273.00	0.00
7620322.00	1.00
7620334.00	0.00
7620383.00	1.00
7620396.00	0.00
7620457.00	1.00
7620470.00	0.00
7620519.00	1.00
7620531.00	0.00
7620582.00	1.00
7620600.00	0.00
7620654.00	1.00
7621104.00	0.00
7621166.00	1.00
7621182.00	0.00
7621235.00	1.00
7621247.00	0.00
7621299.00	1.00
7621311.00	0.00
7621360.00	1.00
7621375.00	0.00
7621431.00	1.00
7621444.00	0.00
7621492.00	1.00
7621505.00	0.00
7621557.00	1.00
7621569.00	0.00
7621618.00	1.00
7621630.00	0.00
7621679.00	1.00
7621690.00	0.00
7621739.00	1.00
7621752.00	0.00
7621801.00	1.00
7621812.00	0.00
7621862.00	1.00
7621874.00	0.00
7621922.00	1.00
7621933.00	0.00
7621982.00	1.00
7621995.00	0.00
7622044.00	1.00
7622056.00	0.00
7622106.00	1.00
7622123.00	0.00
7622173.00	1.00
7622628.00	0.00
7622691.00	1.00
7622707.00	0.00
7622759.00	1.00
7622774.00	0.00
7622825.00	1.00
7622838.00	0.00
7622888.00	1.00
7622899.00	0.00
7622948.00	1.00
7622960.00	0.00
7623009.00	1.00
7623020.00	0.00
7623069.00	1.00
7623080.00	0.00
7623129.00	1.00
7623142.00	0.00
7623191.00	1.00
7623203.00	0.00
7623256.00	1.00
7623267.00	0.00
7623316.00	1.00
7623328.00	0.00
7623376.00	1.00
7623390.00	0.00
7623445.00	1.00
7623464.00	0.00
7623513.00	1.00
7623525.00	0.00
7623574.00	1.00
7623585.00	0.00
7623636.00	1.00
7623654.00	0.00
7623706.00	1.00
7624166.00	0.00
7624229.00	1.00
7624245.00	0.00
7624297.00	1.00
7624309.00	0.00
7624360.00	1.00
7624373.00	0.00
7624429.00	1.00
7624441.00	0.00
7624497.00	1.00
7624509.00	0.00
7624559.00	1.00
7624571.00	0.00
7624619.00	1.00
7624630.00	0.00
7624679.00	1.00
7624703.00	0.00
7624755.00	1.00
7624768.00	0.00
7624820.00	1.00
7624832.00	0.00
7624881.00	1.00
7624892.00	0.00
7624941.00	1.00
7624953.00	0.00
7625002.00	1.00
7625013.00	0.00
7625063.00	1.00
7625075.00	0.00
7625124.00	1.00
7625135.00	0.00
7625186.00	1.00
7625202.00	0.00
7625256.00	1.00
7625730.00	0.00
7625794.00	1.00
7625811.00	0.00
7625864.00	1.00
7625877.00	0.00
7625927.00	1.00
7625940.00	0.00
7625989.00	1.00
7626000.00	0.00
7626049.00	1.00
7626062.00	0.00
7626110.00	1.00
7626122.00	0.00
7626172.00	1.00
7626183.00	0.00
7626232.00	1.00
7626243.00	0.00
7626292.00	1.00
7626303.00	0.00
7626352.00	1.00
7626363.00	0.00
7626417.00	1.00
7626429.00	0.00
7626479.00	1.00
7626490.00	0.00
7626546.00	1.00
7626558.00	0.00
7626607.00	1.00
7626618.00	0.00
7626668.00	1.00
7626679.00	0.00
7626729.00	1.00
7626746.00	0.00
7626798.00	1.00
7627253.00	0.00
7627315.00	1.00
7627331.00	0.00
7627383.00	1.00
7627395.00	0.00
7627451.00	1.00
7627465.00	0.00
7627516.00	1.00
7627527.00	0.00
7627576.00	1.00
7627588.00	0.00
7627637.00	1.00
7627651.00	0.00
7627701.00	1.00
7627713.00	0.00
7627762.00	1.00
7627774.00	0.00
7627823.00	1.00
7627834.00	0.00
7627884.00	1.00
7627897.00	0.00
7627946.00	1.00
7627957.00	0.00
7628007.00	1.00
7628018.00	0.00
7628066.00	1.00
7628078.00	0.00
7628127.00	1.00
7628140.00	0.00
7628190.00	1.00
7628201.00	0.00
7628251.00	1.00
7628270.00	0.00
7628321.00	1.00
7628777.00	0.00
7628839.00	1.00
7628855.00	0.00
7628907.00	1.00
7628921.00	0.00
7628971.00	1.00
7628983.00	0.00
7629033.00	1.00
7629045.00	0.00
7629093.00	1.00
7629105.00	0.00
7629155.00	1.00
7629166.00	0.00
7629215.00	1.00
7629228.00	0.00
7629277.00	1.00
7629289.00	0.00
7629339.00	1.00
7629351.00	0.00
7629400.00	1.00
7629418.00	0.00
7629469.00	1.00
7629481.00	0.00
7629530.00	1.00
7629543.00	0.00
7629592.00	1.00
7629603.00	0.00
7629652.00	1.00
7629665.00	0.00
7629713.00	1.00
7629725.00	0.00
7629778.00	1.00
7629797.00	0.00
7629847.00	1.00
7630294.00	0.00
7630355.00	1.00
7630371.00	0.00
7630428.00	1.00
7630443.00	0.00
7630494.00	1.00
7630506.00	0.00
7630556.00	1.00
7630569.00	0.00
7630619.00	1.00
7630633.00	0.00
7630682.00	1.00
7630694.00	0.00
7630742.00	1.00
7630754.00	0.00
7630803.00	1.00
7630817.00	0.00
7630866.00	1.00
7630878.00	0.00
7630926.00	1.00
7630938.00	0.00
7630987.00	1.00
7630998.00	0.00
7631056.00	1.00
7631067.00	0.00
7631116.00	1.00
7631127.00	0.00
7631176.00	1.00
7631189.00	0.00
7631238.00	1.00
7631262.00	0.00
7631322.00	1.00
7631340.00	0.00
7631392.00	1.00
7631843.00	0.00
7631904.00	1.00
7631920.00	0.00
7631973.00	1.00
7631985.00	0.00
7632035.00	1.00
7632047.00	0.00
7632097.00	1.00
7632110.00	0.00
7632160.00	1.00
7632171.00	0.00
7632220.00	1.00
7632234.00	0.00
7632284.00	1.00
7632296.00	0.00
7632345.00	1.00
7632358.00	0.00
7632412.00	1.00
7632424.00	0.00
7632474.00	1.00
7632488.00	0.00
7632539.00	1.00
7632551.00	0.00
7632599.00	1.00
7632612.00	0.00
7632663.00	1.00
7632674.00	0.00
7632723.00	1.00
7632736.00	0.00
7632785.00	1.00
7632797.00	0.00
7632848.00	1.00
7632864.00	0.00
7632915.00	1.00
7633365.00	0.00
7633436.00	1.00
7633452.00	0.00
7633505.00	1.00
7633519.00	0.00
7633569.00	1.00
7633582.00	0.00
7633633.00	1.00
7633646.00	0.00
7633695.00	1.00
7633707.00	0.00
7633756.00	1.00
7633768.00	0.00
7633817.00	1.00
7633828.00	0.00
7633877.00	1.00
7633889.00	0.00
7633937.00	1.00
7633949.00	0.00
7634000.00	1.00
7634014.00	0.00
7634064.00	1.00
7634077.00	0.00
7634126.00	1.00
7634138.00	0.00
7634188.00	1.00
7634201.00	0.00
7634259.00	1.00
7634271.00	0.00
7634320.00	1.00
7634331.00	0.00
7634382.00	1.00
7634402.00	0.00
7634463.00	1.00
7634939.00	0.00
7635002.00	1.00
7635020.00	0.00
7635073.00	1.00
7635085.00	0.00
7635136.00	1.00
7635147.00	0.00
7635197.00	1.00
7635210.00	0.00
7635259.00	1.00
7635271.00	0.00
7635321.00	1.00
7635335.00	0.00
7635385.00	1.00
7635396.00	0.00
7635452.00	1.00
7635464.00	0.00
7635518.00	1.00
7635529.00	0.00
7635579.00	1.00
7635593.00	0.00
7635642.00	1.00
7635654.00	0.00
7635703.00	1.00
7635717.00	0.00
7635775.00	1.00
7635786.00	0.00
7635835.00	1.00
7635848.00	0.00
7635897.00	1.00
7635909.00	0.00
7635960.00	1.00
7635978.00	0.00
7636036.00	1.00
7636491.00	0.00
7636554.00	1.00
7636570.00	0.00
7636625.00	1.00
7636639.00	0.00
7636692.00	1.00
7636704.00	0.00
7636753.00	1.00
7636765.00	0.00
7636816.00	1.00
7636829.00	0.00
7636878.00	1.00
7636889.00	0.00
7636938.00	1.00
7636950.00	0.00
7636999.00	1.00
7637012.00	0.00
7637062.00	1.00
7637074.00	0.00
7637132.00	1.00
7637144.00	0.00
7637192.00	1.00
7637204.00	0.00
7637254.00	1.00
7637265.00	0.00
7637314.00	1.00
7637325.00	0.00
7637374.00	1.00
7637387.00	0.00
7637444.00	1.00
7637457.00	0.00
7637508.00	1.00
7637525.00	0.00
7637576.00	1.00
7638036.00	0.00
7638098.00	1.00
7638116.00	0.00
7638169.00	1.00
7638183.00	0.00
7638233.00	1.00
7638245.00	0.00
7638294.00	1.00
7638307.00	0.00
7638357.00	1.00
7638369.00	0.00
7638424.00	1.00
7638438.00	0.00
7638502.00	1.00
7638514.00	0.00
7638564.00	1.00
7638575.00	0.00
7638624.00	1.00
7638636.00	0.00
7638684.00	1.00
7638697.00	0.00
7638752.00	1.00
7638764.00	0.00
7638814.00	1.00
7638827.00	0.00
7638877.00	1.00
7638891.00	0.00
7638941.00	1.00
7638952.00	0.00
7639001.00	1.00
7639013.00	0.00
7639065.00	1.00
7639081.00	0.00
7639133.00	1.00
7639587.00	0.00
7639650.00	1.00
7639666.00	0.00
7639718.00	1.00
7639733.00	0.00
7639783.00	1.00
7639796.00	0.00
7639845.00	1.00
7639858.00	0.00
7639909.00	1.00
7639921.00	0.00
7639970.00	1.00
7639984.00	0.00
7640033.00	1.00
7640044.00	0.00
7640101.00	1.00
7640115.00	0.00
7640167.00	1.00
7640179.00	0.00
7640228.00	1.00
7640241.00	0.00
7640291.00	1.00
7640302.00	0.00
7640359.00	1.00
7640371.00	0.00
7640425.00	1.00
7640437.00	0.00
7640487.00	1.00
7640501.00	0.00
7640549.00	1.00
7640562.00	0.00
7640621.00	1.00
7640637.00	0.00
7640692.00	1.00
7641146.00	0.00
7641207.00	1.00
7641223.00	0.00
7641276.00	1.00
7641290.00	0.00
7641340.00	1.00
7641352.00	0.00
7641401.00	1.00
7641419.00	0.00
7641470.00	1.00
7641481.00	0.00
7641530.00	1.00
7641543.00	0.00
7641592.00	1.00
7641603.00	0.00
7641652.00	1.00
7641663.00	0.00
7641713.00	1.00
7641725.00	0.00
7641788.00	1.00
7641801.00	0.00
7641850.00	1.00
7641862.00	0.00
7641910.00	1.00
7641924.00	0.00
7641972.00	1.00
7641986.00	0.00
7642049.00	1.00
7642061.00	0.00
7642109.00	1.00
7642123.00	0.00
7642174.00	1.00
7642191.00	0.00
7642243.00	1.00
7642708.00	0.00
7642771.00	1.00
7642787.00	0.00
7642845.00	1.00
7642859.00	0.00
7642910.00	1.00
7642922.00	0.00
7642971.00	1.00
7642982.00	0.00
7643032.00	1.00
7643045.00	0.00
7643095.00	1.00
7643107.00	0.00
7643156.00	1.00
7643167.00	0.00
7643216.00	1.00
7643229.00	0.00
7643279.00	1.00
7643290.00	0.00
7643344.00	1.00
7643357.00	0.00
7643411.00	1.00
7643423.00	0.00
7643473.00	1.00
7643487.00	0.00
7643535.00	1.00
7643547.00	0.00
7643595.00	1.00
7643608.00	0.00
7643657.00	1.00
7643669.00	0.00
7643720.00	1.00
7643738.00	0.00
7643790.00	1.00
7644253.00	0.00
7644315.00	1.00
7644332.00	0.00
7644384.00	1.00
7644398.00	0.00
7644454.00	1.00
7644466.00	0.00
7644515.00	1.00
7644527.00	0.00
7644576.00	1.00
7644590.00	0.00
7644640.00	1.00
7644651.00	0.00
7644700.00	1.00
7644712.00	0.00
7644761.00	1.00
7644775.00	0.00
7644824.00	1.00
7644836.00	0.00
7644887.00	1.00
7644899.00	0.00
7644948.00	1.00
7644960.00	0.00
7645008.00	1.00
7645021.00	0.00
7645071.00	1.00
7645083.00	0.00
7645132.00	1.00
7645145.00	0.00
7645194.00	1.00
7645207.00	0.00
7645267.00	1.00
7645283.00	0.00
7645334.00	1.00
7645805.00	0.00
7645869.00	1.00
7645886.00	0.00
7645938.00	1.00
7645953.00	0.00
7646003.00	1.00
7646015.00	0.00
7646065.00	1.00
7646077.00	0.00
7646125.00	1.00
7646137.00	0.00
7646186.00	1.00
7646198.00	0.00
7646247.00	1.00
7646260.00	0.00
7646309.00	1.00
7646322.00	0.00
7646371.00	1.00
7646383.00	0.00
7646438.00	1.00
7646452.00	0.00
7646502.00	1.00
7646515.00	0.00
7646573.00	1.00
7646584.00	0.00
7646633.00	1.00
7646644.00	0.00
7646695.00	1.00
7646708.00	0.00
7646758.00	1.00
7646769.00	0.00
7646820.00	1.00
7646836.00	0.00
7646889.00	1.00
7647341.00	0.00
7647404.00	1.00
7647427.00	0.00
7647482.00	1.00
7647494.00	0.00
7647545.00	1.00
7647557.00	0.00
7647607.00	1.00
7647620.00	0.00
7647670.00	1.00
7647682.00	0.00
7647731.00	1.00
7647744.00	0.00
7647794.00	1.00
7647806.00	0.00
7647855.00	1.00
7647866.00	0.00
7647915.00	1.00
7647926.00	0.00
7647983.00	1.00
7647998.00	0.00
7648049.00	1.00
7648062.00	0.00
7648111.00	1.00
7648123.00	0.00
7648172.00	1.00
7648183.00	0.00
7648241.00	1.00
7648254.00	0.00
7648304.00	1.00
7648316.00	0.00
7648367.00	1.00
7648396.00	0.00
7648461.00	1.00
7648920.00	0.00
7648980.00	1.00
7648996.00	0.00
7649050.00	1.00
7649064.00	0.00
7649114.00	1.00
7649127.00	0.00
7649177.00	1.00
7649189.00	0.00
7649238.00	1.00
7649249.00	0.00
7649298.00	1.00
7649312.00	0.00
7649361.00	1.00
7649373.00	0.00
7649427.00	1.00
7649442.00	0.00
7649494.00	1.00
7649506.00	0.00
7649555.00	1.00
7649568.00	0.00
7649618.00	1.00
7649629.00	0.00
7649678.00	1.00
7649689.00	0.00
7649739.00	1.00
7649751.00	0.00
7649800.00	1.00
7649813.00	0.00
7649863.00	1.00
7649874.00	0.00
7649926.00	1.00
7649944.00	0.00
7649996.00	1.00
7650452.00	0.00
7650514.00	1.00
7650530.00	0.00
7650582.00	1.00
7650594.00	0.00
7650644.00	1.00
7650658.00	0.00
7650708.00	1.00
7650722.00	0.00
7650771.00	1.00
7650782.00	0.00
7650831.00	1.00
7650843.00	0.00
7650891.00	1.00
7650904.00	0.00
7650953.00	1.00
7650966.00	0.00
7651015.00	1.00
7651027.00	0.00
7651076.00	1.00
7651087.00	0.00
7651136.00	1.00
7651147.00	0.00
7651196.00	1.00
7651209.00	0.00
7651257.00	1.00
7651269.00	0.00
7651326.00	1.00
7651339.00	0.00
7651388.00	1.00
7651399.00	0.00
7651456.00	1.00
7651473.00	0.00
7651526.00	1.00
7651998.00	0.00
7652058.00	1.00
7652074.00	0.00
7652126.00	1.00
7652140.00	0.00
7652190.00	1.00
7652202.00	0.00
7652252.00	1.00
7652266.00	0.00
7652315.00	1.00
7652327.00	0.00
7652376.00	1.00
7652387.00	0.00
7652442.00	1.00
7652454.00	0.00
7652504.00	1.00
7652518.00	0.00
7652573.00	1.00
7652584.00	0.00
7652633.00	1.00
7652646.00	0.00
7652696.00	1.00
7652707.00	0.00
7652757.00	1.00
7652769.00	0.00
7652822.00	1.00
7652834.00	0.00
7652883.00	1.00
7652897.00	0.00
7652946.00	1.00
7652958.00	0.00
7653009.00	1.00
7653025.00	0.00
7653075.00	1.00
7653552.00	0.00
7653615.00	1.00
7653631.00	0.00
7653684.00	1.00
7653698.00	0.00
7653749.00	1.00
7653761.00	0.00
7653810.00	1.00
7653824.00	0.00
7653873.00	1.00
7653884.00	0.00
7653933.00	1.00
7653946.00	0.00
7653996.00	1.00
7654007.00	0.00
7654056.00	1.00
7654067.00	0.00
7654116.00	1.00
7654127.00	0.00
7654181.00	1.00
7654195.00	0.00
7654244.00	1.00
7654256.00	0.00
7654305.00	1.00
7654318.00	0.00
7654368.00	1.00
7654382.00	0.00
7654443.00	1.00
7654455.00	0.00
7654505.00	1.00
7654517.00	0.00
7654568.00	1.00
7654588.00	0.00
7654639.00	1.00
7655098.00	0.00
7655160.00	1.00
7655177.00	0.00
7655230.00	1.00
7655246.00	0.00
7655297.00	1.00
7655308.00	0.00
7655358.00	1.00
7655370.00	0.00
7655424.00	1.00
7655436.00	0.00
7655486.00	1.00
7655498.00	0.00
7655547.00	1.00
7655558.00	0.00
7655607.00	1.00
7655621.00	0.00
7655670.00	1.00
7655682.00	0.00
7655731.00	1.00
7655744.00	0.00
7655793.00	1.00
7655805.00	0.00
7655853.00	1.00
7655864.00	0.00
7655913.00	1.00
7655925.00	0.00
7655979.00	1.00
7655992.00	0.00
7656042.00	1.00
7656053.00	0.00
7656103.00	1.00
7656122.00	0.00
7656174.00	1.00
7656653.00	0.00
7656717.00	1.00
7656734.00	0.00
7656786.00	1.00
7656800.00	0.00
7656850.00	1.00
7656863.00	0.00
7656912.00	1.00
7656925.00	0.00
7656974.00	1.00
7656986.00	0.00
7657035.00	1.00
7657048.00	0.00
7657098.00	1.00
7657110.00	0.00
7657158.00	1.00
7657170.00	0.00
7657218.00	1.00
7657230.00	0.00
7657278.00	1.00
7657291.00	0.00
7657341.00	1.00
7657352.00	0.00
7657400.00	1.00
7657418.00	0.00
7657469.00	1.00
7657495.00	0.00
7657548.00	1.00
7657561.00	0.00
7657611.00	1.00
7657623.00	0.00
7657674.00	1.00
7657691.00	0.00
7657741.00	1.00
7658190.00	0.00
7658251.00	1.00
7658267.00	0.00
7658319.00	1.00
7658331.00	0.00
7658383.00	1.00
7658394.00	0.00
7658450.00	1.00
7658464.00	0.00
7658513.00	1.00
7658525.00	0.00
7658574.00	1.00
7658587.00	0.00
7658637.00	1.00
7658648.00	0.00
7658697.00	1.00
7658710.00	0.00
7658768.00	1.00
7658781.00	0.00
7658830.00	1.00
7658843.00	0.00
7658892.00	1.00
7658904.00	0.00
7658953.00	1.00
7658964.00	0.00
7659013.00	1.00
7659024.00	0.00
7659074.00	1.00
7659087.00	0.00
7659136.00	1.00
7659148.00	0.00
7659198.00	1.00
7659217.00	0.00
7659268.00	1.00
7659721.00	0.00
7659782.00	1.00
7659799.00	0.00
7659851.00	1.00
7659865.00	0.00
7659916.00	1.00
7659928.00	0.00
7659977.00	1.00
7659988.00	0.00
7660037.00	1.00
7660049.00	0.00
7660097.00	1.00
7660110.00	0.00
7660160.00	1.00
7660171.00	0.00
7660221.00	1.00
7660233.00	0.00
7660282.00	1.00
7660293.00	0.00
7660351.00	1.00
7660365.00	0.00
7660420.00	1.00
7660433.00	0.00
7660482.00	1.00
7660494.00	0.00
7660542.00	1.00
7660553.00	0.00
7660602.00	1.00
7660615.00	0.00
7660664.00	1.00
7660678.00	0.00
7660728.00	1.00
7660746.00	0.00
7660797.00	1.00
7661246.00	0.00
7661307.00	1.00
7661322.00	0.00
7661375.00	1.00
7661389.00	0.00
7661445.00	1.00
7661457.00	0.00
7661506.00	1.00
7661518.00	0.00
7661567.00	1.00
7661578.00	0.00
7661627.00	1.00
7661639.00	0.00
7661687.00	1.00
7661701.00	0.00
7661750.00	1.00
7661763.00	0.00
7661812.00	1.00
7661825.00	0.00
7661874.00	1.00
7661885.00	0.00
7661941.00	1.00
7661954.00	0.00
7662003.00	1.00
7662014.00	0.00
7662063.00	1.00
7662075.00	0.00
7662124.00	1.00
7662137.00	0.00
7662186.00	1.00
7662197.00	0.00
7662247.00	1.00
7662265.00	0.00
7662316.00	1.00
7662771.00	0.00
7662833.00	1.00
7662851.00	0.00
7662903.00	1.00
7662917.00	0.00
7662967.00	1.00
7662979.00	0.00
7663029.00	1.00
7663040.00	0.00
7663089.00	1.00
7663101.00	0.00
7663150.00	1.00
7663163.00	0.00
7663228.00	1.00
7663240.00	0.00
7663289.00	1.00
7663302.00	0.00
7663353.00	1.00
7663365.00	0.00
7663419.00	1.00
7663431.00	0.00
7663482.00	1.00
7663494.00	0.00
7663544.00	1.00
7663557.00	0.00
7663606.00	1.00
7663618.00	0.00
7663666.00	1.00
7663678.00	0.00
7663727.00	1.00
7663740.00	0.00
7663791.00	1.00
7663810.00	0.00
7663861.00	1.00
7664317.00	0.00
7664377.00	1.00
7664393.00	0.00
7664452.00	1.00
7664468.00	0.00
7664518.00	1.00
7664531.00	0.00
7664580.00	1.00
7664593.00	0.00
7664642.00	1.00
7664654.00	0.00
7664703.00	1.00
7664716.00	0.00
7664765.00	1.00
7664776.00	0.00
7664825.00	1.00
7664838.00	0.00
7664887.00	1.00
7664899.00	0.00
7664947.00	1.00
7664972.00	0.00
7665024.00	1.00
7665037.00	0.00
7665087.00	1.00
7665099.00	0.00
7665147.00	1.00
7665159.00	0.00
7665208.00	1.00
7665222.00	0.00
7665272.00	1.00
7665285.00	0.00
7665336.00	1.00
7665353.00	0.00
7665410.00	1.00
7665859.00	0.00
7665920.00	1.00
7665937.00	0.00
7665990.00	1.00
7666004.00	0.00
7666054.00	1.00
7666066.00	0.00
7666115.00	1.00
7666127.00	0.00
7666175.00	1.00
7666199.00	0.00
7666253.00	1.00
7666267.00	0.00
7666318.00	1.00
7666330.00	0.00
7666379.00	1.00
7666391.00	0.00
7666446.00	1.00
7666459.00	0.00
7666509.00	1.00
7666522.00	0.00
7666573.00	1.00
7666584.00	0.00
7666640.00	1.00
7666652.00	0.00
7666702.00	1.00
7666714.00	0.00
7666762.00	1.00
7666776.00	0.00
7666825.00	1.00
7666837.00	0.00
7666897.00	1.00
7666916.00	0.00
7666967.00	1.00
7667428.00	0.00
7667490.00	1.00
7667511.00	0.00
7667564.00	1.00
7667577.00	0.00
7667628.00	1.00
7667640.00	0.00
7667689.00	1.00
7667700.00	0.00
7667749.00	1.00
7667762.00	0.00
7667812.00	1.00
7667824.00	0.00
7667873.00	1.00
7667885.00	0.00
7667934.00	1.00
7667945.00	0.00
7667994.00	1.00
7668005.00	0.00
7668053.00	1.00
7668067.00	0.00
7668116.00	1.00
7668128.00	0.00
7668177.00	1.00
7668189.00	0.00
7668237.00	1.00
7668249.00	0.00
7668298.00	1.00
7668311.00	0.00
7668360.00	1.00
7668372.00	0.00
7668428.00	1.00
7668447.00	0.00
7668501.00	1.00
7668948.00	0.00
7669008.00	1.00
7669024.00	0.00
7669076.00	1.00
7669090.00	0.00
7669140.00	1.00
7669151.00	0.00
7669200.00	1.00
7669213.00	0.00
7669263.00	1.00
7669274.00	0.00
7669322.00	1.00
7669334.00	0.00
7669382.00	1.00
7669395.00	0.00
7669450.00	1.00
7669462.00	0.00
7669511.00	1.00
7669522.00	0.00
7669573.00	1.00
7669586.00	0.00
7669636.00	1.00
7669647.00	0.00
7669696.00	1.00
7669710.00	0.00
7669759.00	1.00
7669770.00	0.00
7669819.00	1.00
7669831.00	0.00
7669880.00	1.00
7669893.00	0.00
7669945.00	1.00
7669963.00	0.00
7670018.00	1.00
7670471.00	0.00
7670533.00	1.00
7670549.00	0.00
7670601.00	1.00
7670615.00	0.00
7670665.00	1.00
7670677.00	0.00
7670726.00	1.00
7670737.00	0.00
7670787.00	1.00
7670800.00	0.00
7670849.00	1.00
7670860.00	0.00
7670910.00	1.00
7670921.00	0.00
7670970.00	1.00
7670984.00	0.00
7671033.00	1.00
7671044.00	0.00
7671093.00	1.00
7671104.00	0.00
7671167.00	1.00
7671180.00	0.00
7671229.00	1.00
7671240.00	0.00
7671289.00	1.00
7671302.00	0.00
7671351.00	1.00
7671364.00	0.00
7671428.00	1.00
7671440.00	0.00
7671492.00	1.00
7671509.00	0.00
7671560.00	1.00
7672026.00	0.00
7672087.00	1.00
7672104.00	0.00
7672156.00	1.00
7672170.00	0.00
7672221.00	1.00
7672235.00	0.00
7672284.00	1.00
7672296.00	0.00
7672344.00	1.00
7672358.00	0.00
7672412.00	1.00
7672426.00	0.00
7672477.00	1.00
7672489.00	0.00
7672537.00	1.00
7672551.00	0.00
7672599.00	1.00
7672612.00	0.00
7672660.00	1.00
7672673.00	0.00
7672722.00	1.00
7672734.00	0.00
7672793.00	1.00
7672806.00	0.00
7672855.00	1.00
7672867.00	0.00
7672915.00	1.00
7672929.00	0.00
7672978.00	1.00
7672989.00	0.00
7673040.00	1.00
7673056.00	0.00
7673106.00	1.00
7673572.00	0.00
7673635.00	1.00
7673651.00	0.00
7673704.00	1.00
7673716.00	0.00
7673766.00	1.00
7673777.00	0.00
7673826.00	1.00
7673840.00	0.00
7673889.00	1.00
7673901.00	0.00
7673949.00	1.00
7673963.00	0.00
7674012.00	1.00
7674024.00	0.00
7674072.00	1.00
7674084.00	0.00
7674132.00	1.00
7674144.00	0.00
7674198.00	1.00
7674212.00	0.00
7674262.00	1.00
7674273.00	0.00
7674325.00	1.00
7674336.00	0.00
7674385.00	1.00
7674398.00	0.00
7674461.00	1.00
7674475.00	0.00
7674524.00	1.00
7674536.00	0.00
7674587.00	1.00
7674606.00	0.00
7674658.00	1.00
7675103.00	0.00
7675163.00	1.00
7675179.00	0.00
7675231.00	1.00
7675243.00	0.00
7675293.00	1.00
7675304.00	0.00
7675353.00	1.00
7675365.00	0.00
7675419.00	1.00
7675433.00	0.00
7675484.00	1.00
7675497.00	0.00
7675547.00	1.00
7675560.00	0.00
7675609.00	1.00
7675621.00	0.00
7675669.00	1.00
7675680.00	0.00
7675729.00	1.00
7675743.00	0.00
7675793.00	1.00
7675805.00	0.00
7675863.00	1.00
7675874.00	0.00
7675923.00	1.00
7675934.00	0.00
7675983.00	1.00
7675994.00	0.00
7676042.00	1.00
7676053.00	0.00
7676104.00	1.00
7676122.00	0.00
7676175.00	1.00
7676634.00	0.00
7676697.00	1.00
7676713.00	0.00
7676765.00	1.00
7676779.00	0.00
7676831.00	1.00
7676842.00	0.00
7676892.00	1.00
