time	count
6977106.00	0.00
6977186.00	0.25
6977199.00	0.00
6977234.00	0.25
6977237.00	0.00
6977319.00	0.25
6977332.00	0.00
6977368.00	0.25
6977378.00	0.00
6977460.00	0.25
6977473.00	0.00
6977509.00	0.25
6977512.00	0.00
6977593.00	0.25
6977606.00	0.00
6977642.00	0.25
6977645.00	0.00
6977720.00	0.25
6977732.00	0.00
6977768.00	0.25
6977771.00	0.00
6977849.00	0.25
6977862.00	0.00
6977898.00	0.25
6977900.00	0.00
6977980.00	0.25
6977992.00	0.00
6978028.00	0.25
6978033.00	0.00
6978112.00	0.25
6978125.00	0.00
6978161.00	0.25
6978170.00	0.00
6978246.00	0.25
6978258.00	0.00
6978294.00	0.25
6978297.00	0.00
6978379.00	0.25
6978392.00	0.00
6978432.00	0.25
6978435.00	0.00
6978513.00	0.25
6978526.00	0.00
6978563.00	0.25
6978565.00	0.00
6978643.00	0.25
6978656.00	0.00
6978691.00	0.25
6978694.00	0.00
6978774.00	0.25
6978787.00	0.00
6978824.00	0.25
6978826.00	0.00
6978906.00	0.25
6978918.00	0.00
6978954.00	0.25
6978962.00	0.00
6979039.00	0.25
6979052.00	0.00
6979088.00	0.25
6979091.00	0.00
6979171.00	0.25
6979184.00	0.00
6979220.00	0.25
6979223.00	0.00
6979301.00	0.25
6979313.00	0.00
6979349.00	0.25
6979352.00	0.00
6979433.00	0.25
6979446.00	0.00
6979482.00	0.25
6979485.00	0.00
6979567.00	0.25
6979580.00	0.00
6979616.00	0.25
6979626.00	0.00
6979699.00	0.25
6979712.00	0.00
6979748.00	0.25
6979751.00	0.00
6979833.00	0.25
6979846.00	0.00
6979882.00	0.25
6979885.00	0.00
6979990.00	0.25
6980012.00	0.00
6980075.00	0.25
6980085.00	0.00
6980102.00	0.25
6980115.00	0.00
6980169.00	0.25
6980176.00	0.00
6980233.00	0.25
6980247.00	0.00
6980284.00	0.25
6980286.00	0.00
6980362.00	0.25
6980375.00	0.00
6980424.00	0.25
6980429.00	0.00
6980500.00	0.25
6980514.00	0.00
6980552.00	0.25
6980554.00	0.00
6980633.00	0.25
6980646.00	0.00
6980695.00	0.25
6980700.00	0.00
6980766.00	0.25
6980780.00	0.00
6980816.00	0.25
6980819.00	0.00
6980894.00	0.25
6980908.00	0.00
6980952.00	0.25
6980958.00	0.00
6981020.00	0.25
6981033.00	0.00
6981069.00	0.25
6981072.00	0.00
6981151.00	0.25
6981163.00	0.00
6981208.00	0.25
6981211.00	0.00
6981280.00	0.25
6981293.00	0.00
6981330.00	0.25
6981332.00	0.00
6981414.00	0.25
6981428.00	0.00
6981473.00	0.25
6981476.00	0.00
6981549.00	0.25
6981562.00	0.00
6981599.00	0.25
6981605.00	0.00
6981682.00	0.25
6981694.00	0.00
6981738.00	0.25
6981741.00	0.00
6981837.00	0.25
6981895.00	0.00
6981943.00	0.25
6981956.00	0.00
6981989.00	0.25
6981992.00	0.00
6982032.00	0.25
6982035.00	0.00
6982069.00	0.25
6982088.00	0.00
6982158.00	0.25
6982168.00	0.00
6982200.00	0.25
6982213.00	0.00
6982252.00	0.25
6982260.00	0.00
6982331.00	0.25
6982344.00	0.00
6982380.00	0.25
6982384.00	0.00
6982469.00	0.25
6982482.00	0.00
6982518.00	0.25
6982521.00	0.00
6982601.00	0.25
6982614.00	0.00
6982650.00	0.25
6982653.00	0.00
6982757.00	0.25
6982778.00	0.00
6982838.00	0.25
6982846.00	0.00
6982880.00	0.25
6982900.00	0.00
6982951.00	0.25
6982954.00	0.00
6983008.00	0.25
6983022.00	0.00
6983072.00	0.25
6983081.00	0.00
6983140.00	0.25
6983154.00	0.00
6983191.00	0.25
6983194.00	0.00
6983277.00	0.25
6983290.00	0.00
6983326.00	0.25
6983334.00	0.00
6983413.00	0.25
6983427.00	0.00
6983464.00	0.25
6983467.00	0.00
6983541.00	0.25
6983554.00	0.00
6983591.00	0.25
6983593.00	0.00
6983700.00	0.25
6983720.00	0.00
6983795.00	0.25
6983796.00	0.50
6983804.00	0.25
6983812.00	0.00
6983864.00	0.25
6983868.00	0.00
6983936.00	0.25
6983951.00	0.00
6984012.00	0.25
6984021.00	0.00
6984077.00	0.25
6984092.00	0.00
6984140.00	0.25
6984145.00	0.00
6984212.00	0.25
6984225.00	0.00
6984262.00	0.25
6984265.00	0.00
6984341.00	0.25
6984355.00	0.00
6984391.00	0.25
6984394.00	0.00
6984473.00	0.25
6984487.00	0.00
6984525.00	0.25
6984527.00	0.00
6984605.00	0.25
6984618.00	0.00
6984655.00	0.25
6984665.00	0.00
6984745.00	0.25
6984758.00	0.00
6984794.00	0.25
6984797.00	0.00
6984871.00	0.25
6984884.00	0.00
6984921.00	0.25
6984923.00	0.00
6985002.00	0.25
6985015.00	0.00
6985051.00	0.25
6985053.00	0.00
6985134.00	0.25
6985147.00	0.00
6985183.00	0.25
6985190.00	0.00
6985259.00	0.25
6985272.00	0.00
6985308.00	0.25
6985311.00	0.00
6985390.00	0.25
6985406.00	0.00
6985444.00	0.25
6985446.00	0.00
6985527.00	0.25
6985540.00	0.00
6985576.00	0.25
6985579.00	0.00
6985658.00	0.25
6985671.00	0.00
6985707.00	0.25
6985710.00	0.00
6985791.00	0.25
6985804.00	0.00
6985840.00	0.25
6985843.00	0.00
6985925.00	0.25
6985937.00	0.00
6985973.00	0.25
6985980.00	0.00
6986050.00	0.25
6986063.00	0.00
6986099.00	0.25
6986102.00	0.00
6986183.00	0.25
6986196.00	0.00
6986232.00	0.25
6986235.00	0.00
6986335.00	0.25
6986357.00	0.00
6986424.00	0.25
6986432.00	0.00
6986451.00	0.25
6986471.00	0.00
6986522.00	0.25
6986525.00	0.00
6986588.00	0.25
6986602.00	0.00
6986653.00	0.25
6986662.00	0.00
6986720.00	0.25
6986733.00	0.00
6986779.00	0.25
6986785.00	0.00
6986845.00	0.25
6986858.00	0.00
6986895.00	0.25
6986897.00	0.00
6986976.00	0.25
6986989.00	0.00
6987026.00	0.25
6987028.00	0.00
6987106.00	0.25
6987120.00	0.00
6987156.00	0.25
6987162.00	0.00
6987237.00	0.25
6987250.00	0.00
6987286.00	0.25
6987289.00	0.00
6987366.00	0.25
6987379.00	0.00
6987421.00	0.25
6987424.00	0.00
6987503.00	0.25
6987516.00	0.00
6987553.00	0.25
6987556.00	0.00
6987633.00	0.25
6987646.00	0.00
6987683.00	0.25
6987689.00	0.00
6987759.00	0.25
6987772.00	0.00
6987808.00	0.25
6987811.00	0.00
6987888.00	0.25
6987901.00	0.00
6987937.00	0.25
6987940.00	0.00
6988018.00	0.25
6988031.00	0.00
6988067.00	0.25
6988070.00	0.00
6988153.00	0.25
6988166.00	0.00
6988218.00	0.25
6988223.00	0.00
6988288.00	0.25
6988301.00	0.00
6988348.00	0.25
6988359.00	0.00
6988418.00	0.25
6988431.00	0.00
6988468.00	0.25
6988470.00	0.00
6988552.00	0.25
6988564.00	0.00
6988600.00	0.25
6988603.00	0.00
6988680.00	0.25
6988693.00	0.00
6988729.00	0.25
6988737.00	0.00
6988840.00	0.25
6988861.00	0.00
6988925.00	0.25
6988933.00	0.00
6988970.00	0.25
6988989.00	0.00
6989046.00	0.25
6989050.00	0.00
6989100.00	0.25
6989115.00	0.00
6989166.00	0.25
6989176.00	0.00
6989233.00	0.25
6989247.00	0.00
6989285.00	0.25
6989288.00	0.00
6989357.00	0.25
6989370.00	0.00
6989411.00	0.25
6989414.00	0.00
6989505.00	0.25
6989519.00	0.00
6989555.00	0.25
6989557.00	0.00
6989636.00	0.25
6989649.00	0.00
6989685.00	0.25
6989688.00	0.00
6989768.00	0.25
6989781.00	0.00
6989817.00	0.25
6989827.00	0.00
6989903.00	0.25
6989916.00	0.00
6989952.00	0.25
6989955.00	0.00
6990033.00	0.25
6990046.00	0.00
6990082.00	0.25
6990085.00	0.00
6990165.00	0.25
6990177.00	0.00
6990214.00	0.25
6990217.00	0.00
6990290.00	0.25
6990303.00	0.00
6990339.00	0.25
6990342.00	0.00
6990423.00	0.25
6990436.00	0.00
6990470.00	0.25
6990473.00	0.00
6990559.00	0.25
6990572.00	0.00
6990608.00	0.25
6990616.00	0.00
6990693.00	0.25
6990705.00	0.00
6990742.00	0.25
6990745.00	0.00
6990825.00	0.25
6990837.00	0.00
6990873.00	0.25
6990876.00	0.00
6990954.00	0.25
6990966.00	0.00
6991002.00	0.25
6991005.00	0.00
6991078.00	0.25
6991091.00	0.00
6991125.00	0.25
6991127.00	0.00
6991207.00	0.25
6991220.00	0.00
6991256.00	0.25
6991266.00	0.00
6991339.00	0.25
6991352.00	0.00
6991388.00	0.25
6991391.00	0.00
6991477.00	0.25
6991490.00	0.00
6991527.00	0.25
6991530.00	0.00
6991610.00	0.25
6991623.00	0.00
6991660.00	0.25
6991662.00	0.00
6991753.00	0.25
6991766.00	0.00
6991802.00	0.25
6991805.00	0.00
6991874.00	0.25
6991887.00	0.00
6991939.00	0.25
6991945.00	0.00
6992000.00	0.25
6992014.00	0.00
6992052.00	0.25
6992058.00	0.00
6992129.00	0.25
6992142.00	0.00
6992176.00	0.25
6992179.00	0.00
6992258.00	0.25
6992271.00	0.00
6992308.00	0.25
6992310.00	0.00
6992390.00	0.25
6992407.00	0.00
6992442.00	0.25
6992445.00	0.00
6992546.00	0.25
6992563.00	0.00
6992608.00	0.25
6992611.00	0.00
6992663.00	0.25
6992677.00	0.00
6992713.00	0.25
6992720.00	0.00
6992789.00	0.25
6992802.00	0.00
6992839.00	0.25
6992841.00	0.00
6992941.00	0.25
6992963.00	0.00
6993026.00	0.25
6993035.00	0.00
6993066.00	0.25
6993087.00	0.00
6993139.00	0.25
6993141.00	0.00
6993195.00	0.25
6993209.00	0.00
6993259.00	0.25
6993268.00	0.00
6993328.00	0.25
6993342.00	0.00
6993379.00	0.25
6993382.00	0.00
6993464.00	0.25
6993477.00	0.00
6993514.00	0.25
6993516.00	0.00
6993591.00	0.25
6993604.00	0.00
6993640.00	0.25
6993643.00	0.00
6993722.00	0.25
6993735.00	0.00
6993771.00	0.25
6993778.00	0.00
6993853.00	0.25
6993866.00	0.00
6993902.00	0.25
6993905.00	0.00
6993986.00	0.25
6993999.00	0.00
6994035.00	0.25
6994038.00	0.00
6994119.00	0.25
6994132.00	0.00
6994167.00	0.25
6994170.00	0.00
6994248.00	0.25
6994261.00	0.00
6994297.00	0.25
6994300.00	0.00
6994372.00	0.25
6994385.00	0.00
6994424.00	0.25
6994431.00	0.00
6994532.00	0.25
6994552.00	0.00
6994613.00	0.25
6994621.00	0.00
6994653.00	0.25
6994667.00	0.00
6994718.00	0.25
6994734.00	0.00
6994786.00	0.25
6994800.00	0.00
6994837.00	0.25
6994840.00	0.00
6994918.00	0.25
6994932.00	0.00
6994968.00	0.25
6994970.00	0.00
6995051.00	0.25
6995065.00	0.00
6995101.00	0.25
6995104.00	0.00
6995181.00	0.25
6995194.00	0.00
6995230.00	0.25
6995233.00	0.00
6995336.00	0.25
6995393.00	0.00
6995462.00	0.25
6995504.00	0.00
6995547.00	0.25
6995555.00	0.00
6995575.00	0.25
6995594.00	0.00
6995602.00	0.25
6995613.00	0.00
6995647.00	0.25
6995650.00	0.00
6995709.00	0.25
6995724.00	0.00
6995789.00	0.25
6995797.00	0.00
6995857.00	0.25
6995872.00	0.00
6995914.00	0.25
6995920.00	0.00
6995988.00	0.25
6996002.00	0.00
6996039.00	0.25
6996042.00	0.00
6996115.00	0.25
6996129.00	0.00
6996166.00	0.25
6996170.00	0.00
6996247.00	0.25
6996261.00	0.00
6996299.00	0.25
6996301.00	0.00
6996380.00	0.25
6996393.00	0.00
6996435.00	0.25
6996438.00	0.00
6996521.00	0.25
6996535.00	0.00
6996573.00	0.25
6996585.00	0.00
6996659.00	0.25
6996672.00	0.00
6996710.00	0.25
6996713.00	0.00
6996792.00	0.25
6996806.00	0.00
6996843.00	0.25
6996846.00	0.00
6996925.00	0.25
6996938.00	0.00
6996975.00	0.25
6996978.00	0.00
6997053.00	0.25
6997066.00	0.00
6997103.00	0.25
6997106.00	0.00
6997208.00	0.25
6997229.00	0.00
6997290.00	0.25
6997298.00	0.00
6997330.00	0.25
6997345.00	0.00
6997396.00	0.25
6997408.00	0.00
6997473.00	0.25
6997487.00	0.00
6997525.00	0.25
6997528.00	0.00
6997611.00	0.25
6997624.00	0.00
6997661.00	0.25
6997668.00	0.00
6997754.00	0.25
6997768.00	0.00
6997805.00	0.25
6997808.00	0.00
6997882.00	0.25
6997896.00	0.00
6997933.00	0.25
6997935.00	0.00
6998040.00	0.25
6998061.00	0.00
6998121.00	0.25
6998130.00	0.00
6998165.00	0.25
6998179.00	0.00
6998238.00	0.25
6998246.00	0.00
6998302.00	0.25
6998316.00	0.00
6998355.00	0.25
6998358.00	0.00
6998442.00	0.25
6998456.00	0.00
6998494.00	0.25
6998496.00	0.00
6998579.00	0.25
6998592.00	0.00
6998630.00	0.25
6998636.00	0.00
6998709.00	0.25
6998722.00	0.00
6998760.00	0.25
6998763.00	0.00
6998843.00	0.25
6998856.00	0.00
6998893.00	0.25
6998896.00	0.00
6998977.00	0.25
6998991.00	0.00
6999028.00	0.25
6999030.00	0.00
6999128.00	0.25
6999141.00	0.00
6999178.00	0.25
6999181.00	0.00
6999264.00	0.25
6999277.00	0.00
6999321.00	0.25
6999327.00	0.00
6999399.00	0.25
6999417.00	0.00
6999455.00	0.25
6999458.00	0.00
6999538.00	0.25
6999551.00	0.00
6999588.00	0.25
6999591.00	0.00
6999681.00	0.25
6999695.00	0.00
6999732.00	0.25
6999734.00	0.00
6999815.00	0.25
6999829.00	0.00
6999865.00	0.25
6999868.00	0.00
6999948.00	0.25
6999961.00	0.00
6999998.00	0.25
7000001.00	0.00
7000107.00	0.25
7000129.00	0.00
7000190.00	0.25
7000198.00	0.00
7000232.00	0.25
7000252.00	0.00
7000303.00	0.25
7000317.00	0.00
7000365.00	0.25
7000379.00	0.00
7000429.00	0.25
7000432.00	0.00
7000501.00	0.25
7000515.00	0.00
7000553.00	0.25
7000556.00	0.00
7000636.00	0.25
7000649.00	0.00
7000687.00	0.25
7000689.00	0.00
7000781.00	0.25
7000795.00	0.00
7000832.00	0.25
7000835.00	0.00
7000917.00	0.25
7000930.00	0.00
7000967.00	0.25
7000979.00	0.00
7001055.00	0.25
7001068.00	0.00
7001105.00	0.25
7001108.00	0.00
7001188.00	0.25
7001201.00	0.00
7001239.00	0.25
7001241.00	0.00
7001316.00	0.25
7001329.00	0.00
7001366.00	0.25
7001369.00	0.00
7001456.00	0.25
7001469.00	0.00
7001525.00	0.25
7001534.00	0.00
7001603.00	0.25
7001622.00	0.00
7001684.00	0.25
7001694.00	0.00
7001750.00	0.25
7001765.00	0.00
7001816.00	0.25
7001827.00	0.00
7001885.00	0.25
7001899.00	0.00
7001940.00	0.25
7001946.00	0.00
7002018.00	0.25
7002031.00	0.00
7002068.00	0.25
7002071.00	0.00
7002146.00	0.25
7002160.00	0.00
7002197.00	0.25
7002201.00	0.00
7002279.00	0.25
7002292.00	0.00
7002329.00	0.25
7002332.00	0.00
7002418.00	0.25
7002432.00	0.00
7002480.00	0.25
7002483.00	0.00
7002562.00	0.25
7002575.00	0.00
7002611.00	0.25
7002614.00	0.00
7002700.00	0.25
7002713.00	0.00
7002749.00	0.25
7002756.00	0.00
7002831.00	0.25
7002843.00	0.00
7002879.00	0.25
7002881.00	0.00
7002961.00	0.25
7002974.00	0.00
7003010.00	0.25
7003013.00	0.00
7003095.00	0.25
7003108.00	0.00
7003145.00	0.25
7003147.00	0.00
7003226.00	0.25
7003239.00	0.00
7003275.00	0.25
7003277.00	0.00
7003383.00	0.25
7003411.00	0.00
7003476.00	0.25
7003484.00	0.00
7003521.00	0.25
7003541.00	0.00
7003598.00	0.25
7003601.00	0.00
7003652.00	0.25
7003667.00	0.00
7003718.00	0.25
7003728.00	0.00
7003785.00	0.25
7003799.00	0.00
7003847.00	0.25
7003851.00	0.00
7003912.00	0.25
7003925.00	0.00
7003962.00	0.25
7003969.00	0.00
7004044.00	0.25
7004057.00	0.00
7004093.00	0.25
7004096.00	0.00
7004175.00	0.25
7004188.00	0.00
7004228.00	0.25
7004238.00	0.00
7004306.00	0.25
7004319.00	0.00
7004356.00	0.25
7004358.00	0.00
7004462.00	0.25
7004475.00	0.00
7004519.00	0.25
7004522.00	0.00
7004597.00	0.25
7004610.00	0.00
7004647.00	0.25
7004650.00	0.00
7004733.00	0.25
7004746.00	0.00
7004783.00	0.25
7004785.00	0.00
7004860.00	0.25
7004873.00	0.00
7004930.00	0.25
7004934.00	0.00
7004998.00	0.25
7005012.00	0.00
7005059.00	0.25
7005078.00	0.00
7005132.00	0.25
7005145.00	0.00
7005183.00	0.25
7005190.00	0.00
7005266.00	0.25
7005279.00	0.00
7005316.00	0.25
7005319.00	0.00
7005399.00	0.25
7005420.00	0.00
7005457.00	0.25
7005460.00	0.00
7005545.00	0.25
7005558.00	0.00
7005595.00	0.25
7005597.00	0.00
7005674.00	0.25
7005687.00	0.00
7005732.00	0.25
7005735.00	0.00
7005805.00	0.25
7005818.00	0.00
7005851.00	0.25
7005854.00	0.00
7005937.00	0.25
7005950.00	0.00
7005986.00	0.25
7006000.00	0.00
7006075.00	0.25
7006088.00	0.00
7006124.00	0.25
7006127.00	0.00
7006207.00	0.25
7006219.00	0.00
7006259.00	0.25
7006262.00	0.00
7006339.00	0.25
7006351.00	0.00
7006388.00	0.25
7006390.00	0.00
7006470.00	0.25
7006482.00	0.00
7006526.00	0.25
7006532.00	0.00
7006604.00	0.25
7006616.00	0.00
7006653.00	0.25
7006655.00	0.00
7006734.00	0.25
7006746.00	0.00
7006789.00	0.25
7006792.00	0.00
7006864.00	0.25
7006877.00	0.00
7006913.00	0.25
7006915.00	0.00
7006996.00	0.25
7007009.00	0.00
7007053.00	0.25
7007055.00	0.00
7007126.00	0.25
7007139.00	0.00
7007175.00	0.25
7007178.00	0.00
7007251.00	0.25
7007263.00	0.00
7007307.00	0.25
7007313.00	0.00
7007378.00	0.25
7007391.00	0.00
7007441.00	0.25
7007446.00	0.00
7007517.00	0.25
7007530.00	0.00
7007567.00	0.25
7007570.00	0.00
7007648.00	0.25
7007661.00	0.00
7007697.00	0.25
7007700.00	0.00
7007806.00	0.25
7007830.00	0.00
7007896.00	0.25
7007905.00	0.00
7007924.00	0.25
7007937.00	0.00
7007987.00	0.25
7007994.00	0.00
7008057.00	0.25
7008070.00	0.00
7008107.00	0.25
7008110.00	0.00
7008182.00	0.25
7008195.00	0.00
7008231.00	0.25
7008233.00	0.00
7008312.00	0.25
7008325.00	0.00
7008369.00	0.25
7008376.00	0.00
7008470.00	0.25
7008483.00	0.00
7008521.00	0.25
7008523.00	0.00
7008611.00	0.25
7008624.00	0.00
7008661.00	0.25
7008663.00	0.00
7008745.00	0.25
7008758.00	0.00
7008795.00	0.25
7008798.00	0.00
7008877.00	0.25
7008890.00	0.00
7008946.00	0.25
7008951.00	0.00
7009017.00	0.25
7009037.00	0.00
7009101.00	0.25
7009116.00	0.00
7009171.00	0.25
7009214.00	0.00
7009287.00	0.25
7009301.00	0.00
7009325.00	0.25
7009328.00	0.00
7009356.00	0.25
7009371.00	0.00
7009461.00	0.25
7009518.00	0.00
7009602.00	0.25
7009617.00	0.00
7009634.00	0.25
7009642.00	0.00
7009652.00	0.25
7009658.00	0.00
7009726.00	0.25
7009740.00	0.00
7009790.00	0.25
7009798.00	0.00
7009857.00	0.25
7009871.00	0.00
7009909.00	0.25
7009912.00	0.00
7009982.00	0.25
7009995.00	0.00
7010031.00	0.25
7010034.00	0.00
7010111.00	0.25
7010123.00	0.00
7010160.00	0.25
7010162.00	0.00
7010243.00	0.25
7010256.00	0.00
7010292.00	0.25
7010295.00	0.00
7010375.00	0.25
7010388.00	0.00
7010428.00	0.25
7010431.00	0.00
7010512.00	0.25
7010526.00	0.00
7010562.00	0.25
7010569.00	0.00
7010639.00	0.25
7010653.00	0.00
7010689.00	0.25
7010692.00	0.00
7010792.00	0.25
7010814.00	0.00
7010874.00	0.25
7010882.00	0.00
7010916.00	0.25
7010936.00	0.00
7010992.00	0.25
7010996.00	0.00
7011042.00	0.25
7011057.00	0.00
7011108.00	0.25
7011117.00	0.00
7011174.00	0.25
7011189.00	0.00
7011227.00	0.25
7011229.00	0.00
7011305.00	0.25
7011318.00	0.00
7011362.00	0.25
7011364.00	0.00
7011439.00	0.25
7011451.00	0.00
7011488.00	0.25
7011491.00	0.00
7011566.00	0.25
7011579.00	0.00
7011620.00	0.25
7011627.00	0.00
7011696.00	0.25
7011709.00	0.00
7011746.00	0.25
7011748.00	0.00
7011827.00	0.25
7011840.00	0.00
7011879.00	0.25
7011882.00	0.00
7011957.00	0.25
7011970.00	0.00
7012006.00	0.25
7012009.00	0.00
7012088.00	0.25
7012101.00	0.00
7012137.00	0.25
7012139.00	0.00
7012216.00	0.25
7012229.00	0.00
7012280.00	0.25
7012285.00	0.00
7012342.00	0.25
7012356.00	0.00
7012394.00	0.25
7012400.00	0.00
7012477.00	0.25
7012500.00	0.00
7012563.00	0.25
7012571.00	0.00
7012612.00	0.25
7012627.00	0.00
7012678.00	0.25
7012694.00	0.00
7012746.00	0.25
7012760.00	0.00
7012806.00	0.25
7012811.00	0.00
7012885.00	0.25
7012899.00	0.00
7012935.00	0.25
7012938.00	0.00
7013015.00	0.25
7013029.00	0.00
7013064.00	0.25
7013067.00	0.00
7013170.00	0.25
7013227.00	0.00
7013275.00	0.25
7013288.00	0.00
7013321.00	0.25
7013324.00	0.00
7013366.00	0.25
7013369.00	0.00
7013435.00	0.25
7013477.00	0.00
7013537.00	0.25
7013550.00	0.00
7013585.00	0.25
7013587.00	0.00
7013597.00	0.25
7013604.00	0.00
7013681.00	0.25
7013694.00	0.00
7013740.00	0.25
7013745.00	0.00
7013813.00	0.25
7013826.00	0.00
7013862.00	0.25
7013868.00	0.00
7013937.00	0.25
7013950.00	0.00
7013987.00	0.25
7013989.00	0.00
7014068.00	0.25
7014081.00	0.00
7014117.00	0.25
7014119.00	0.00
7014198.00	0.25
7014210.00	0.00
7014246.00	0.25
7014249.00	0.00
7014329.00	0.25
7014341.00	0.00
7014377.00	0.25
7014380.00	0.00
7014467.00	0.25
7014480.00	0.00
7014517.00	0.25
7014524.00	0.00
7014606.00	0.25
7014619.00	0.00
7014655.00	0.25
7014658.00	0.00
7014737.00	0.25
7014750.00	0.00
7014785.00	0.25
7014788.00	0.00
7014862.00	0.25
7014875.00	0.00
7014911.00	0.25
7014914.00	0.00
7015023.00	0.25
7015046.00	0.00
7015109.00	0.25
7015117.00	0.00
7015134.00	0.25
7015147.00	0.00
7015185.00	0.25
7015188.00	0.00
7015280.00	0.25
7015293.00	0.00
7015330.00	0.25
7015337.00	0.00
7015416.00	0.25
7015430.00	0.00
7015468.00	0.25
7015471.00	0.00
7015550.00	0.25
7015563.00	0.00
7015600.00	0.25
7015603.00	0.00
7015676.00	0.25
7015689.00	0.00
7015725.00	0.25
7015728.00	0.00
7015836.00	0.25
7015857.00	0.00
7015916.00	0.25
7015925.00	0.00
7015957.00	0.25
7015971.00	0.00
7016031.00	0.25
7016039.00	0.00
7016097.00	0.25
7016111.00	0.00
7016158.00	0.25
7016163.00	0.00
7016230.00	0.25
7016244.00	0.00
7016281.00	0.25
7016283.00	0.00
7016361.00	0.25
7016374.00	0.00
7016450.00	0.25
7016459.00	0.00
7016499.00	0.25
7016515.00	0.00
7016566.00	0.25
7016574.00	0.00
7016625.00	0.25
7016640.00	0.00
7016689.00	0.25
7016704.00	0.00
7016756.00	0.25
7016769.00	0.00
7016807.00	0.25
7016819.00	0.00
7016890.00	0.25
7016903.00	0.00
7016940.00	0.25
7016943.00	0.00
7017024.00	0.25
7017038.00	0.00
7017074.00	0.25
7017077.00	0.00
7017154.00	0.25
7017168.00	0.00
7017204.00	0.25
7017207.00	0.00
7017278.00	0.25
7017291.00	0.00
7017328.00	0.25
7017331.00	0.00
7017415.00	0.25
7017429.00	0.00
7017466.00	0.25
7017469.00	0.00
7017572.00	0.25
7017595.00	0.00
7017657.00	0.25
7017665.00	0.00
7017682.00	0.25
7017696.00	0.00
7017746.00	0.25
7017754.00	0.00
7017829.00	0.25
7017843.00	0.00
7017880.00	0.25
7017887.00	0.00
7017983.00	0.25
7018005.00	0.00
7018064.00	0.25
7018072.00	0.00
7018108.00	0.25
7018128.00	0.00
7018184.00	0.25
7018188.00	0.00
7018237.00	0.25
7018252.00	0.00
7018308.00	0.25
7018317.00	0.00
7018364.00	0.25
7018378.00	0.00
7018432.00	0.25
7018438.00	0.00
7018500.00	0.25
7018515.00	0.00
7018552.00	0.25
7018555.00	0.00
7018631.00	0.25
7018645.00	0.00
7018681.00	0.25
7018684.00	0.00
7018763.00	0.25
7018776.00	0.00
7018812.00	0.25
7018815.00	0.00
7018892.00	0.25
7018905.00	0.00
7018941.00	0.25
7018944.00	0.00
7019016.00	0.25
7019029.00	0.00
7019073.00	0.25
7019079.00	0.00
7019148.00	0.25
7019160.00	0.00
7019197.00	0.25
7019200.00	0.00
7019278.00	0.25
7019291.00	0.00
7019328.00	0.25
7019330.00	0.00
7019412.00	0.25
7019426.00	0.00
7019463.00	0.25
7019466.00	0.00
7019543.00	0.25
7019557.00	0.00
7019593.00	0.25
7019596.00	0.00
7019675.00	0.25
7019688.00	0.00
7019724.00	0.25
7019731.00	0.00
7019805.00	0.25
7019817.00	0.00
7019854.00	0.25
7019857.00	0.00
7019930.00	0.25
7019943.00	0.00
7019979.00	0.25
7019982.00	0.00
7020060.00	0.25
7020073.00	0.00
7020109.00	0.25
7020112.00	0.00
7020189.00	0.25
7020202.00	0.00
7020238.00	0.25
7020240.00	0.00
7020321.00	0.25
7020334.00	0.00
7020368.00	0.25
7020370.00	0.00
7020457.00	0.25
7020470.00	0.00
7020506.00	0.25
7020512.00	0.00
7020590.00	0.25
7020602.00	0.00
7020639.00	0.25
7020642.00	0.00
7020716.00	0.25
7020729.00	0.00
7020772.00	0.25
7020775.00	0.00
7020848.00	0.25
7020860.00	0.00
7020896.00	0.25
7020899.00	0.00
7020977.00	0.25
7020990.00	0.00
7021026.00	0.25
7021029.00	0.00
7021107.00	0.25
7021119.00	0.00
7021156.00	0.25
7021163.00	0.00
7021262.00	0.25
7021284.00	0.00
7021362.00	0.50
7021370.00	0.25
7021378.00	0.00
7021425.00	0.25
7021428.00	0.00
7021507.00	0.25
7021522.00	0.00
7021573.00	0.25
7021581.00	0.00
7021634.00	0.25
7021648.00	0.00
7021685.00	0.25
7021687.00	0.00
7021766.00	0.25
7021779.00	0.00
7021828.00	0.25
7021833.00	0.00
7021897.00	0.25
7021910.00	0.00
7021947.00	0.25
7021950.00	0.00
7022051.00	0.25
7022073.00	0.00
7022133.00	0.25
7022145.00	0.00
7022161.00	0.25
7022181.00	0.00
7022232.00	0.25
7022235.00	0.00
7022292.00	0.25
7022307.00	0.00
7022358.00	0.25
7022367.00	0.00
7022417.00	0.25
7022431.00	0.00
7022469.00	0.25
7022475.00	0.00
7022553.00	0.25
7022566.00	0.00
7022603.00	0.25
7022606.00	0.00
7022688.00	0.25
7022702.00	0.00
7022738.00	0.25
7022741.00	0.00
7022821.00	0.25
7022834.00	0.00
7022876.00	0.25
7022879.00	0.00
7022952.00	0.25
7022965.00	0.00
7023000.00	0.25
7023003.00	0.00
7023081.00	0.25
7023094.00	0.00
7023138.00	0.25
7023141.00	0.00
7023205.00	0.25
7023218.00	0.00
7023254.00	0.25
7023260.00	0.00
7023335.00	0.25
7023347.00	0.00
7023388.00	0.25
7023391.00	0.00
7023475.00	0.25
7023488.00	0.00
7023524.00	0.25
7023526.00	0.00
7023609.00	0.25
7023622.00	0.00
7023658.00	0.25
7023660.00	0.00
7023742.00	0.25
7023755.00	0.00
7023791.00	0.25
